biosequence_name	biosequence_accession	biosequence_gene_name	is_covering	pct_coverage	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	n_distinct_synpeptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
B7UGL5	B7UGL5	aegA			subsumed	  0.000	  0.000	1919		31								ECFI20_02376	P09832	1228	17				strain/isolate=E2348-69 UPTR B7UGL5_ECO27 Fused predicted oxidoreductase: FeS binding subunit /NAD/FAD-binding subunit OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=aegA PE=4 SV=1	Escherichia coli
D6IA94	D6IA94	ECDG_02297			subsumed	  0.000	  0.000	1915		31								ECFI20_02376	P09832	1228	17				strain/isolate=B185 UPTR D6IA94_ECOLX Oxidoreductase Fe-S binding subunit OS=Escherichia coli B185 OX=550676 GN=ECDG_02297 PE=4 SV=1	Escherichia coli
ECFI4_02228	ECFI4_02228				subsumed	  0.000	  0.000	1919		31								ECFI20_02376	P09832	1228	17				strain/isolate=ST73 Oxidoreductase FeS-binding subunit OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_22705 PE=4 SV=1	Escherichia coli
UPI00000DEE6C	UPI00000DEE6C			51.9													identical	ECFI4_02228	P09832	1228	17				strain/isolate=ATCC_25922 status=active	Escherichia coli
D6IEC5	D6IEC5	ECDG_03402			subsumed	  0.000	  0.000	21433		98								P09832	P09832	1228	17				strain/isolate=B185 UPTR D6IEC5_ECOLX Glutamate synthase subunit small OS=Escherichia coli B185 OX=550676 GN=ECDG_03402 PE=4 SV=1	Escherichia coli
ECFI19_03132	ECFI19_03132				subsumed	  0.000	  0.000	22275		104								P09832	P09832	1228	17				strain/isolate=ST1421 Glutamate synthase small subunit OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_04885 PE=4 SV=1	Escherichia coli
ECFI20_03072	ECFI20_03072				subsumed	  0.000	  0.000	4371		19								P09832	P09832	1228	17				strain/isolate=ST131 Glutamate synthase small subunit OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_04885 PE=4 SV=1	Escherichia coli
ECFI20_03073	ECFI20_03073				subsumed	  0.000	  0.000	15834		73								P09832	P09832	1228	17				strain/isolate=ST131 Glutamate synthase small subunit OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_04885 PE=4 SV=1	Escherichia coli
A0A0H2Z1Z2	A0A0H2Z1Z2				subsumed	  0.000	  0.000	1922		29								P37127	P09832	1228	17				strain/isolate=APEC UPTR A0A0H2Z1Z2_ECOK1 Oxidoreductase Fe-S subunit OS=Escherichia coli O1:K1 / APEC OX=405955 GN=aegA PE=4 SV=1	Escherichia coli
ECFI19_02394	ECFI19_02394				subsumed	  0.000	  0.000	1914		32								P37127	P09832	1228	17				strain/isolate=ST1421 Oxidoreductase FeS-binding subunit OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_22705 PE=4 SV=1	Escherichia coli
A0A0H2YWT4	A0A0H2YWT4				subsumed	  0.000	  0.000	446		25								B7ULN8	P09833	1229	6				strain/isolate=APEC UPTR A0A0H2YWT4_ECOK1 ATP-binding component of molybdate transport OS=Escherichia coli O1:K1 / APEC OX=405955 GN=modC PE=4 SV=1	Escherichia coli
ECFI4_00683	ECFI4_00683				subsumed	  0.000	  0.000	422		24								B7ULN8	P09833	1229	6				strain/isolate=ST73 Molybdenum ABC transporter ATP-binding protein ModC OS=Escherichia coli (strain K12) OX=83333 GN=modC PE=4 SV=1	Escherichia coli
UPI00000DE8BC	UPI00000DE8BC			62.5													identical	ECFI4_00683	P09833	1229	6				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
D6I7Q1	D6I7Q1	ECDG_00594			subsumed	  0.000	  0.000	446		24								P09833	P09833	1229	6				strain/isolate=B185 UPTR D6I7Q1_ECOLX Molybdate ABC transporter OS=Escherichia coli B185 OX=550676 GN=ECDG_00594 PE=4 SV=1	Escherichia coli
UPI0000DAD0CB	UPI0000DAD0CB			3.87													identical	ECFI4_03324	P09836	1231	6				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2Z415	A0A0H2Z415				subsumed	  0.000	  0.000	3		1								P09836	P09836	1231	6				strain/isolate=APEC UPTR A0A0H2Z415_ECOK1 Regulatory protein UhpC OS=Escherichia coli O1:K1 / APEC OX=405955 GN=uhpC PE=4 SV=1	Escherichia coli
D6IFR7	D6IFR7	ECDG_04297			subsumed	  0.000	  0.000	3		1								P09836	P09836	1231	6				strain/isolate=B185 UPTR D6IFR7_ECOLX MFS transporter OS=Escherichia coli B185 OX=550676 GN=ECDG_04297 PE=3 SV=1	Escherichia coli
ECFI20_03521	ECFI20_03521				subsumed	  0.000	  0.000	3		1								P09836	P09836	1231	6				strain/isolate=ST131 MFS transporter family glucose-6-phosphate receptor UhpC OS=Escherichia coli (strain K12)OX=83333 GN=uhpC PE=4 SV=1	Escherichia coli
ECFI4_03324	ECFI4_03324				subsumed	  0.000	  0.000	3		1								P09836	P09836	1231	6				strain/isolate=ST73 MFS transporter family glucose-6-phosphate receptor UhpC OS=Escherichia coli (strain K12)OX=83333 GN=uhpC PE=4 SV=1	Escherichia coli
D6IG13	D6IG13	rep			subsumed	  0.000	  0.000	1595		50								A0A140NG90	P09980	1232	9				strain/isolate=B185 UPTR D6IG13_ECOLX ATP-dependent DNA helicase Rep OS=Escherichia coli B185 OX=550676 GN=rep PE=3 SV=1	Escherichia coli
B7UMN3	B7UMN3	rep			subsumed	  0.000	  0.000	1581		49								D6IG13	P09980	1232	9				strain/isolate=E2348-69 UPTR B7UMN3_ECO27 ATP-dependent DNA helicase Rep OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=rep PE=3 SV=1	Escherichia coli
ECFI20_03630	ECFI20_03630			71.92													identical	D6IG13	P09980	1232	9				strain/isolate=ST131 DNA helicase Rep OS=Escherichia coli (strain K12) OX=83333 GN=rep PE=3 SV=1	Escherichia coli
UPI00000DF2BE	UPI00000DF2BE			71.92													indistinguishable	ECFI4_03429	P09980	1232	9				strain/isolate=ATCC_25922 status=active	Escherichia coli
ECFI4_03429	ECFI4_03429				subsumed	  0.000	  0.000	1588		50								UPI00000DF2BE	P09980	1232	9				strain/isolate=ST73 DNA helicase Rep OS=Escherichia coli (strain K12) OX=83333 GN=rep PE=3 SV=1	Escherichia coli
A0A0H2Z4E3	A0A0H2Z4E3				subsumed	  0.000	  0.000	697		9								ECFI4_03350	P09996	1233	8				strain/isolate=APEC UPTR A0A0H2Z4E3_ECOK1 YidB OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yidB PE=4 SV=1	Escherichia coli
B7UMG5	B7UMG5	yidB			subsumed	  0.000	  0.000	839		9								P09996	P09996	1233	8				strain/isolate=E2348-69 UPTR B7UMG5_ECO27 Uncharacterized protein OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yidB PE=4 SV=1	Escherichia coli
D6IFU2	D6IFU2	ECDG_04324			subsumed	  0.000	  0.000	586		9								P09996	P09996	1233	8				strain/isolate=B185 UPTR D6IFU2_ECOLX YidB protein OS=Escherichia coli B185 OX=550676 GN=ECDG_04324 PE=4 SV=1	Escherichia coli
UPI00000DF396	UPI00000DF396			86.06													identical	ECFI4_03713	P0A698	1234	5				strain/isolate=ATCC_25922 status=active	Escherichia coli
ECFI20_03921	ECFI20_03921				subsumed	  0.000	  0.000	12552		108								P0A698	P0A698	1234	5				strain/isolate=ST131 Excinuclease ABC subunit UvrA OS=Escherichia coli (strain K12) OX=83333 GN=uvrA PE=3 SV=1	Escherichia coli
ECFI4_03713	ECFI4_03713				subsumed	  0.000	  0.000	12577		108								P0A698	P0A698	1234	5				strain/isolate=ST73 Excinuclease ABC subunit UvrA OS=Escherichia coli (strain K12) OX=83333 GN=uvrA PE=3 SV=1	Escherichia coli
B7UJ19	B7UJ19	tdcD			subsumed	  0.000	  0.000	1261		31								A0A0H2Z3Y9	P0A6A3	1236	10				strain/isolate=E2348-69 UPTR B7UJ19_ECO27 Propionate kinase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=tdcD PE=3 SV=1	Escherichia coli
ECFI20_02974	ECFI20_02974				subsumed	  0.000	  0.000	1413		34								A0A0H2Z3Y9	P0A6A3	1236	10				strain/isolate=ST131 Propionate kinase OS=Escherichia coli (strain K12) OX=83333 GN=tdcD PE=3 SV=1	Escherichia coli
ECFI4_02797	ECFI4_02797				subsumed	  0.000	  0.000	1323		33								A0A0H2Z3Y9	P0A6A3	1236	10				strain/isolate=ST73 Propionate kinase OS=Escherichia coli (strain K12) OX=83333 GN=tdcD PE=3 SV=1	Escherichia coli
UPI0001E17CA5	UPI0001E17CA5				subsumed	  0.000	  0.000	1332		32								A0A0H2Z3Y9	P0A6A3	1236	10				strain/isolate=NC101 status=active	Escherichia coli
UPI0000136B46	UPI0000136B46			78.36													identical	ECFI4_02797	P0A6A3	1236	10				strain/isolate=ATCC_25922 status=active	Escherichia coli
B7UFV4	B7UFV4	ackA			subsumed	  0.000	  0.000	41936		203								P0A6A3	P0A6A3	1236	10				strain/isolate=E2348-69 UPTR B7UFV4_ECO27 Acetate kinase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ackA PE=3 SV=1	Escherichia coli
D6IE33	D6IE33	tdcD			subsumed	  0.000	  0.000	1409		31								P11868	P0A6A3	1236	10				strain/isolate=B185 UPTR D6IE33_ECOLX Propionate kinase OS=Escherichia coli B185 OX=550676 GN=tdcD PE=3 SV=1	Escherichia coli
ECFI10_00679	ECFI10_00679			8.24													identical	A0A140NE05	P0A6B4	1239	5				strain/isolate=ST93 hypothetical protein	Escherichia coli
UPI000013A321	UPI000013A321			8.24													identical	A0A140NE05	P0A6B4	1239	5				"strain/isolate=BW25113,K-12_NCM3722,DH5,K-12_MC4100,K-12_W3110 status=active"	Escherichia coli
A0A140NE05	A0A140NE05				subsumed	  0.000	  0.000	13		1								P0A6B4	P0A6B4	1239	5				strain/isolate=BL21 UPTR A0A140NE05_ECOBD Uncharacterized protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2967 PE=4 SV=1	Escherichia coli
A0A0H2Z284	A0A0H2Z284				subsumed	  0.000	  0.000	4193		45								P0A6C5	P0A6C5	1242	5				strain/isolate=APEC UPTR A0A0H2Z284_ECOK1 Amino-acid acetyltransferase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=argA PE=3 SV=1	Escherichia coli
ECFI10_02745	ECFI10_02745				subsumed	  0.000	  0.000	4818		49								P0A6C5	P0A6C5	1242	5				strain/isolate=ST93 Amino-acid N-acetyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_05400 PE=3 SV=1	Escherichia coli
ECFI20_02689	ECFI20_02689				subsumed	  0.000	  0.000	4944		49								P0A6C5	P0A6C5	1242	5				strain/isolate=ST131 Amino-acid N-acetyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_05400 PE=3 SV=1	Escherichia coli
UPI00005EF612	UPI00005EF612				subsumed	  0.000	  0.000	4335		49								P0A6C5	P0A6C5	1242	5				strain/isolate=NC101 status=active	Escherichia coli
UPI0000DAD10C	UPI0000DAD10C			80.16													identical	B7UNT5	P0A6C8	1243	7				strain/isolate=ATCC_25922 status=active	Escherichia coli
B7UNT5	B7UNT5	argB			subsumed	  0.000	  0.000	7833		31								P0A6C8	P0A6C8	1243	7				strain/isolate=E2348-69 UPTR B7UNT5_ECO27 Acetylglutamate kinase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=argB PE=3 SV=1	Escherichia coli
D6IGN5	D6IGN5	argB			subsumed	  0.000	  0.000	8251		36								P0A6C8	P0A6C8	1243	7				strain/isolate=B185 UPTR D6IGN5_ECOLX Acetylglutamate kinase OS=Escherichia coli B185 OX=550676 GN=argB PE=3 SV=1	Escherichia coli
ECFI20_03814	ECFI20_03814				subsumed	  0.000	  0.000	7538		32								P0A6C8	P0A6C8	1243	7				strain/isolate=ST131 Acetylglutamate kinase OS=Escherichia coli (strain K12) OX=83333 GN=argB PE=3 SV=1	Escherichia coli
ECFI4_03608	ECFI4_03608				subsumed	  0.000	  0.000	7834		32								P0A6C8	P0A6C8	1243	7				strain/isolate=ST73 Acetylglutamate kinase OS=Escherichia coli (strain K12) OX=83333 GN=argB PE=3 SV=1	Escherichia coli
UPI0000683E91	UPI0000683E91				subsumed	  0.000	  0.000	8251		36								P0A6C8	P0A6C8	1243	7				"strain/isolate=K-12_NCM3722,DH5 status=active"	Escherichia coli
UPI0001E186BC	UPI0001E186BC				subsumed	  0.000	  0.000	7352		30								P0A6C8	P0A6C8	1243	7				strain/isolate=NC101 status=active	Escherichia coli
D6I8H7	D6I8H7	aroA			subsumed	  0.000	  0.000	12617		62								P0A6D3	P0A6D3	1244	7				strain/isolate=B185 UPTR D6I8H7_ECOLX 3-phosphoshikimate 1-carboxyvinyltransferase OS=Escherichia coli B185 OX=550676 GN=aroA PE=3 SV=1	Escherichia coli
ECFI20_01600	ECFI20_01600				subsumed	  0.000	  0.000	5		3								P0A6D5	P0A6D5	1245	5				strain/isolate=ST131 Quinate/shikimate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=ydiB PE=3 SV=1	Escherichia coli
ECFI20_01601	ECFI20_01601				subsumed	  0.000	  0.000	1		1								P0A6D5	P0A6D5	1245	5				strain/isolate=ST131 Quinate/shikimate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=ydiB PE=3 SV=1	Escherichia coli
A1A860	A1A860	aroL			subsumed	  0.000	  0.000	2199		18								P0A6E1	P0A6E1	1247	4				strain/isolate=APEC UPSP AROL_ECOK1 Shikimate kinase 2 OS=Escherichia coli O1:K1 / APEC OX=405955 GN=aroL PE=3 SV=1	Escherichia coli
D6I6J7	D6I6J7	aroL			subsumed	  0.000	  0.000	2248		19								P0A6E1	P0A6E1	1247	4				strain/isolate=B185 UPTR D6I6J7_ECOLX Shikimate kinase 2 OS=Escherichia coli B185 OX=550676 GN=aroL PE=3 SV=1	Escherichia coli
UPI00005EECC3	UPI00005EECC3				subsumed	  0.000	  0.000	1794		16								P0A6E1	P0A6E1	1247	4				strain/isolate=DH5 status=active	Escherichia coli
ECFI20_03028	ECFI20_03028				subsumed	  0.000	  0.000	36485		125								P0A6E4	P0A6E4	1248	7				strain/isolate=ST131 Argininosuccinate synthase OS=Escherichia coli (strain K12) OX=83333 GN=argG PE=3 SV=1	Escherichia coli
UPI000016E40A	UPI000016E40A				subsumed	  0.000	  0.000	9652		35								P0A6E6	P0A6E6	1249	2				strain/isolate=NC101 status=active	Escherichia coli
ECFI4_01387	ECFI4_01387			51.52													identical	D6IAQ5	P0A6E9	1250	5				strain/isolate=ST73 ATP-dependent dethiobiotin synthetase BioD OS=Escherichia coli (strain K12) OX=83333 GN=bioD PE=3 SV=1	Escherichia coli
UPI0000DACE54	UPI0000DACE54			51.52													identical	D6IAQ5	P0A6E9	1250	5				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
A0A0H2YYY0	A0A0H2YYY0				subsumed	  0.000	  0.000	1516		18								P0A6E9	P0A6E9	1250	5				strain/isolate=APEC UPTR A0A0H2YYY0_ECOK1 ATP-dependent dethiobiotin synthetase BioD OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ynfK PE=3 SV=1	Escherichia coli
B7URT2	B7URT2	ynfK			subsumed	  0.000	  0.000	580		9								P0A6E9	P0A6E9	1250	5				strain/isolate=E2348-69 UPTR B7URT2_ECO27 ATP-dependent dethiobiotin synthetase BioD OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ynfK PE=3 SV=1	Escherichia coli
D6IAQ5	D6IAQ5	bioD			subsumed	  0.000	  0.000	1516		18								P0A6E9	P0A6E9	1250	5				strain/isolate=B185 UPTR D6IAQ5_ECOLX ATP-dependent dethiobiotin synthetase BioD OS=Escherichia coli B185 OX=550676 GN=bioD PE=3 SV=1	Escherichia coli
ECFI20_01491	ECFI20_01491				subsumed	  0.000	  0.000	1240		15								P0A6E9	P0A6E9	1250	5				strain/isolate=ST131 ATP-dependent dethiobiotin synthetase BioD OS=Escherichia coli (strain K12) OX=83333 GN=bioD PE=3 SV=1	Escherichia coli
ECFI4_00032	ECFI4_00032				subsumed	  0.000	  0.000	24708		97								A0A0H2YVE4	P0A6F1	1251	6				strain/isolate=ST73 Carbamoyl-phosphate synthase small subunit OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_07280 PE=3 SV=1	Escherichia coli
ECFI20_00036	ECFI20_00036				subsumed	  0.000	  0.000	18065		76								ECFI4_00032	P0A6F1	1251	6				strain/isolate=ST131 Carbamoyl-phosphate synthase small subunit OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_07280 PE=3 SV=1	Escherichia coli
UPI00001A95F5	UPI00001A95F5			96.86													identical	ECFI4_00032	P0A6F1	1251	6				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
ECFI20_03780	ECFI20_03780				subsumed	  0.000	  0.000	47436		236								B7UNP6	P0A6F3	1252	5				strain/isolate=ST131 Glycerol kinase GlpK OS=Escherichia coli (strain K12) OX=83333 GN=glpK PE=3 SV=1	Escherichia coli
D6I5K6	D6I5K6	ECDG_00376			subsumed	  0.000	  0.000	22		2								P03709	P0A6F5	1253	10				strain/isolate=B185 UPTR D6I5K6_ECOLX DNA packaging protein FI OS=Escherichia coli B185 OX=550676 GN=ECDG_00376 PE=4 SV=1	Escherichia coli
UPI000191E793	UPI000191E793				subsumed	  0.000	  0.000	22		2								P03709	P0A6F5	1253	10				strain/isolate=NC101 status=active	Escherichia coli
ECFI20_04015	ECFI20_04015				subsumed	  0.000	  0.000	196472		263								P0A6F5	P0A6F5	1253	10				strain/isolate=ST131 Chaperonin GroEL OS=Escherichia coli (strain K12) OX=83333 GN=groL PE=3 SV=1	Escherichia coli
A0A0H2Z1X7	A0A0H2Z1X7				subsumed	  0.000	  0.000	1917		20								P0A6G3	P0A6G3	1255	5				strain/isolate=APEC UPTR A0A0H2Z1X7_ECOK1 Nicotinamide-nucleotide amidohydrolase PncC OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ygaD PE=3 SV=1	Escherichia coli
B7UHB8	B7UHB8	ygaD			subsumed	  0.000	  0.000	2343		21								P0A6G3	P0A6G3	1255	5				strain/isolate=E2348-69 UPTR B7UHB8_ECO27 Nicotinamide-nucleotide amidohydrolase PncC OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ygaD PE=3 SV=1	Escherichia coli
D6I5T7	D6I5T7	citX			subsumed	  0.000	  0.000	155		12								P0A6G5	P0A6G5	1256	5				strain/isolate=B185 UPTR D6I5T7_ECOLX Probable apo-citrate lyase phosphoribosyl-dephospho-CoA transferase OS=Escherichia coli B185 OX=550676 GN=citX PE=3 SV=1	Escherichia coli
ECFI19_00589	ECFI19_00589				subsumed	  0.000	  0.000	178		12								P0A6G5	P0A6G5	1256	5				strain/isolate=ST1421 Citrate lyase holo-[acyl-carrier protein] synthase OS=Escherichia coli (strain K12) OX=83333 GN=citX PE=3 SV=1	Escherichia coli
ECFI19_03919	ECFI19_03919			76.62													identical	ECFI10_03916	P0A6I3	1261	9				strain/isolate=ST1421 Type I pantothenate kinase OS=Escherichia coli (strain K12) OX=83333 GN=coaA PE=3 SV=1	Escherichia coli
ECFI20_03831	ECFI20_03831			76.62													identical	ECFI10_03916	P0A6I3	1261	9				strain/isolate=ST131 Type I pantothenate kinase OS=Escherichia coli (strain K12) OX=83333 GN=coaA PE=3 SV=1	Escherichia coli
ECFI4_03625	ECFI4_03625			76.62													identical	ECFI10_03916	P0A6I3	1261	9				strain/isolate=ST73 Type I pantothenate kinase OS=Escherichia coli (strain K12) OX=83333 GN=coaA PE=3 SV=1	Escherichia coli
UPI00001659C3	UPI00001659C3			76.62													identical	ECFI10_03916	P0A6I3	1261	9				strain/isolate=DH5 status=active	Escherichia coli
UPI00000DF18B	UPI00000DF18B			17.09													identical	ECFI4_03111	P0A6I3	1261	9				strain/isolate=NC101 status=active	Escherichia coli
ECFI10_03916	ECFI10_03916				subsumed	  0.000	  0.000	2823		30								P0A6I3	P0A6I3	1261	9				strain/isolate=ST93 Type I pantothenate kinase OS=Escherichia coli (strain K12) OX=83333 GN=coaA PE=3 SV=1	Escherichia coli
A0A0H2Z3Q2	A0A0H2Z3Q2				subsumed	  0.000	  0.000	16		4								P46855	P0A6I3	1261	9				strain/isolate=APEC UPTR A0A0H2Z3Q2_ECOK1 Type VI secretion system tube protein Hcp OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yhhZ PE=4 SV=1	Escherichia coli
ECFI19_03364	ECFI19_03364				subsumed	  0.000	  0.000	18		5								P46855	P0A6I3	1261	9				strain/isolate=ST1421 Type VI secretion system tube protein Hcp OS=Escherichia coli (strain K12) OX=83333 GN=hcp PE=4 SV=1	Escherichia coli
ECFI4_03111	ECFI4_03111				subsumed	  0.000	  0.000	17		5								P46855	P0A6I3	1261	9				strain/isolate=ST73 Type VI secretion system tube protein Hcp OS=Escherichia coli (strain K12) OX=83333 GN=hcp PE=4 SV=1	Escherichia coli
UPI0002A2940B	UPI0002A2940B				subsumed	  0.000	  0.000	17		5								P46855	P0A6I3	1261	9				strain/isolate=ATCC_25922 status=active	Escherichia coli
ECFI4_03291	ECFI4_03291			94.34													identical	D6IFL6	P0A6I6	1262	5				strain/isolate=ST73 Pantetheine-phosphate adenylyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=coaD PE=3 SV=1	Escherichia coli
UPI00000DF222	UPI00000DF222			94.34													identical	D6IFL6	P0A6I6	1262	5				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
D6IFL6	D6IFL6	coaD			subsumed	  0.000	  0.000	2547		17								P0A6I6	P0A6I6	1262	5				strain/isolate=B185 UPTR D6IFL6_ECOLX Phosphopantetheine adenylyltransferase OS=Escherichia coli B185 OX=550676 GN=coaD PE=3 SV=1	Escherichia coli
B7UIF2	B7UIF2	coaE			subsumed	  0.000	  0.000	658		13								P0A6I9	P0A6I9	1263	4				strain/isolate=E2348-69 UPTR B7UIF2_ECO27 Dephospho-CoA kinase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=coaE PE=3 SV=1	Escherichia coli
ECFI19_02663	ECFI19_02663				subsumed	  0.000	  0.000	2475		18								P0A6J1	P0A6J1	1264	4				strain/isolate=ST1421 Adenylyl-sulfate kinase OS=Escherichia coli (strain K12) OX=83333 GN=cysC PE=3 SV=1	Escherichia coli
ECFI20_02625	ECFI20_02625				subsumed	  0.000	  0.000	1600		14								P0A6J1	P0A6J1	1264	4				strain/isolate=ST131 Adenylyl-sulfate kinase OS=Escherichia coli (strain K12) OX=83333 GN=cysC PE=3 SV=1	Escherichia coli
UPI00000DEE4C	UPI00000DEE4C			18.97													identical	ECFI4_02183	P0A6J3	1265	3				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
D6IA48	D6IA48	ECDG_02251			subsumed	  0.000	  0.000	353		4								P0A6J3	P0A6J3	1265	3				strain/isolate=B185 UPTR D6IA48_ECOLX Sulfate transporter (Fragment) OS=Escherichia coli B185 OX=550676 GN=ECDG_02251 PE=3 SV=1	Escherichia coli
ECFI4_02183	ECFI4_02183				subsumed	  0.000	  0.000	406		6								P0A6J3	P0A6J3	1265	3				strain/isolate=ST73 Sulfate transporter CysZ OS=Escherichia coli (strain K12) OX=83333 GN=cysZ PE=3 SV=1	Escherichia coli
ECFI20_04213	ECFI20_04213				subsumed	  0.000	  0.000	4390		29								A1AJV0	P0A6K6	1270	7				strain/isolate=ST131 Phosphopentomutase OS=Escherichia coli (strain K12) OX=83333 GN=deoB PE=3 SV=1	Escherichia coli
A1AJU8	A1AJU8	deoC			subsumed	  0.000	  0.000	13286		63								B7UR09	P0A6L0	1271	3				strain/isolate=APEC UPSP DEOC_ECOK1 Deoxyribose-phosphate aldolase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=deoC PE=3 SV=1	Escherichia coli
B7UJG8	B7UJG8	yahA			subsumed	  0.000	  0.000	663		27								A0A0H2YW74	P0A6L4	1273	17				strain/isolate=E2348-69 UPTR B7UJG8_ECO27 Predicted DNA-binding transcriptional regulator OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yahA PE=4 SV=1	Escherichia coli
D6I6C3	D6I6C3	ECDG_00106			subsumed	  0.000	  0.000	532		21								A0A0H2YW74	P0A6L4	1273	17				strain/isolate=B185 UPTR D6I6C3_ECOLX Cyclic di-GMP phosphodiesterase yahA OS=Escherichia coli B185 OX=550676 GN=ECDG_00106 PE=4 SV=1	Escherichia coli
ECFI20_00288	ECFI20_00288			68.78													identical	B7UJG8	P0A6L4	1273	17				strain/isolate=ST131 EAL domain-containing protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_08740 PE=4 SV=1	Escherichia coli
ECFI4_00279	ECFI4_00279			68.78													identical	B7UJG8	P0A6L4	1273	17				strain/isolate=ST73 EAL domain-containing protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_08740 PE=4 SV=1	Escherichia coli
UPI00005EFB69	UPI00005EFB69			68.78													identical	B7UJG8	P0A6L4	1273	17				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
D6I5U1	D6I5U1	ECDG_00859			subsumed	  0.000	  0.000	304		2								P0A6L4	P0A6L4	1273	17				strain/isolate=B185 UPTR D6I5U1_ECOLX cyclic-guanylate-specific phosphodiesterase OS=Escherichia coli B185 OX=550676 GN=ECDG_00859 PE=4 SV=1	Escherichia coli
A0A0H2Z2W2	A0A0H2Z2W2				subsumed	  0.000	  0.000	20		1								P21514	P0A6L4	1273	17				strain/isolate=APEC UPTR A0A0H2Z2W2_ECOK1 cyclic-guanylate-specific phosphodiesterase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3483 PE=4 SV=1	Escherichia coli
ECFI19_00276	ECFI19_00276				subsumed	  0.000	  0.000	690		28								P21514	P0A6L4	1273	17				strain/isolate=ST1421 EAL domain-containing protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_08740 PE=4 SV=1	Escherichia coli
ECFI19_02114	ECFI19_02114				subsumed	  0.000	  0.000	136		15								P76446	P0A6L4	1273	17				strain/isolate=ST1421 Cyclic di-GMP phosphodiesterase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_01405 PE=4 SV=1	Escherichia coli
UPI0001E17A12	UPI0001E17A12				subsumed	  0.000	  0.000	1128		36								A1ABA1	P0A6L7	1274	6				strain/isolate=NC101 status=active	Escherichia coli
ECFI19_01481	ECFI19_01481				subsumed	  0.000	  0.000	1150		37								P0A6L7	P0A6L7	1274	6				strain/isolate=ST1421 Tagaturonate reductase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_13810 PE=3 SV=1	Escherichia coli
B7UQ69	B7UQ69	dsbB		44.32													identical	A1AAA8	P0A6M2	1276	2				strain/isolate=E2348-69 UPTR B7UQ69_ECO27 Disulfide bond formation protein B OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=dsbB PE=3 SV=1	Escherichia coli
ECFI20_01144	ECFI20_01144			44.32													identical	A1AAA8	P0A6M2	1276	2				strain/isolate=ST131 Disulfide bond formation protein DsbB OS=Escherichia coli (strain K12) OX=83333 GN=dsbB PE=3 SV=1	Escherichia coli
